,make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,arai_certified_mileage_for_cng,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,3_point_seat-belt_in_middle_rear_seat,ambient_lightning,cargo/boot_lights,drive_modes,engine_immobilizer,high_speed_alert_system,lane_watch_camera/_side_mirror_camera,passenger_side_seat-belt_reminder,seat_back_pockets,voice_recognition,walk_away_auto_car_lock,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,compression_ratio,adjustable_steering_column,other_specs,other_specs,parking_assistance,key_off_reminder,usb_compatibility,android_auto,apple_carplay,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,tyre_pressure_monitoring_system,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,recommended_tyre_pressure,heated_seats,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,paddle_shifters,leather_wrapped_steering,automatic_headlamps,engine_type,asr_/_traction_control,cruise_control,usb_ports,heads-up_display,welcome_lights,battery,electric_range,cylindders
1237,Toyota,Yaris,G (O) Cvt,1083000,1496,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,15.29,15.29,17.1,,1095 kg,6,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Automatic,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,Unknown,,Internal,476,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,No,,,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3.0,,Rake,,,Rear sensors,Yes,,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,,No,,,,,,,Unknown,Unknown,4.0
1238,Toyota,Yaris,V (O) Cvt,1317000,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,15.29,15.29,17.1,,1105 kg,6,152,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Leather,Automatic,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,Unknown,Yes,Internal,476,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,No,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,Yes,,,Yes,,,Yes,,,,Unknown,Unknown,4.0
1239,Skoda,Octavia,Ambition 1.4 Tsi,1599599,1395,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Petrol,1476,4670,1814,Sedan,4,15.29,15.29,16.7,,1260 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,,Remote,140PS@6000RPM,250Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2688 mm,205/55R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,Yes,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1825 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4.0,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,,,,,Unknown,Unknown,4.0
1240,Skoda,Octavia,Ambition 2.0 Tdi Cr,1799599,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50,Diesel,1476,4670,1814,Sedan,4,15.29,15.29,21,,1340 kg,6,155,Ventilated Disc,Ventilated Disc,Mc Pherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,,Remote,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2688 mm,205/55R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,Yes,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1895 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4.0,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,,,,,,Unknown,Unknown,4.0
1241,Skoda,Octavia,Style 1.4 Tsi,1899599,1395,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Petrol,1476,4670,1814,Sedan,4,15.29,15.29,16.7,,1260 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,,Remote,140PS@6000RPM,250Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2688 mm,205/55R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,,Yes,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1825 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1242,Skoda,Octavia,Style 1.8 Tsi At,2059599,1798,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Petrol,1476,4670,1814,Sedan,4,15.29,15.29,15.1,,1376 kg,7,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1860 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1243,Skoda,Octavia,Style 2.0 Tdi Cr,2079599,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Diesel,1476,4670,1814,Sedan,4,15.29,15.29,21,,1340 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1895 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1244,Skoda,Octavia,Style 2.0 Tdi Cr At,2299599,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Diesel,1476,4670,1814,Sedan,4,15.29,15.29,19.5,,1395 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1915 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1245,Skoda,Octavia,L & K 1.8 Tsi At,2359599,1798,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Petrol,1476,4670,1814,Sedan,4,15.29,15.29,15.1,,1376 kg,7,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1860 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1246,Skoda,Octavia,L & K 2.0 Tdi Cr At,2359599,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Diesel,1476,4670,1814,Sedan,4,15.29,15.29,19.5,,1395 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1915 kg,"Drive side airbag, Front passenger curtain airbag, Driver frontal airbag, Rear passenger curtain airbags, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1247,Skoda,Octavia,Corporate Edition 1.4 Tsi,1549000,1395,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Petrol,1476,4670,1814,Sedan,4,15.29,15.29,16.7,,1260 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,,Remote,140PS@6000RPM,250Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2688 mm,205/55R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,Yes,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1825 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1248,Skoda,Octavia,Corporate Edition 2.0 Tdi,1699000,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Diesel,1476,4670,1814,Sedan,4,15.29,15.29,21,,1340 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,141PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,No,,,No,,,,Yes,,,No,Yes,,,Yes,Yes,All Rows,1895 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1249,Skoda,Octavia,Onyx 1.8 Tsi Dsg,1999599,1798,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Petrol,1476,4670,1814,Sedan,4,15.29,15.29,15.1,,1376 kg,7,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,,No,,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,All Rows,1860 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1250,Skoda,Octavia,Onyx 2.0 Tdi Dsg,2199599,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,Diesel,1476,4670,1814,Sedan,4,15.29,15.29,19.5,,1395 kg,6,155,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,,No,,Yes,"Comfort, Eco, Sport, Normal",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1915 kg,"Drive side airbag, Driver frontal airbag, Front passenger curtain airbag, Front passenger side airbag, Rear passenger curtain airbags",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Unknown,Unknown,4.0
1251,Mercedes,Mercedes-Benz Glc,200 Progressive,5275000,1991,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,66,Petrol,1644,4658,1890,SUV,5,15.29,15.29,13.51,,,9,170,Ventilated Disc,Ventilated Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",1621 mm,1617 mm,235/55R19,235/55R19,Electric Power,All Windows,"Yes, with memory",Smart Key,197PS@5500-6100rpm,320Nm@1650-4000rpm,Digital,"Analog, Digital",Digital,Yes,5,Leather,Automatic,2873 mm,235/55R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,Unknown,Yes,With Remote,580,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Digital,Automatic,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2360 kg,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Unknown,Unknown,4.0
1252,Mercedes,Mercedes-Benz Glc,220D 4Matic Progressive,5775000,1950,4.0,4.0,AWD (All Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,50,Diesel,1644,4658,1890,SUV,5,15.29,15.29,18.18,,,9,170,Ventilated Disc,Ventilated Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",1621 mm,1617 mm,235/55R19,235/55R19,Electric Power,All Windows,"Yes, with memory",Smart Key,194PS@3800rpm,400Nm@1600-2800RPM,Digital,"Analog, Digital",Digital,Yes,5,Leather,Automatic,2873 mm,235/55R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,Unknown,Yes,With Remote,580,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Digital,Automatic,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2500 kg,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Unknown,Unknown,4.0
1253,Porsche,Cayenne Coupe,Base,13151000,2995,6.0,4.0,AWD (All Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,75,Petrol,1676,4931,2194,Unknown,5,15.29,15.29,11.6,,2030 kg,8,170,Ventilated Disc,Ventilated Disc,Fully independent extra-large format double wishbone,Fully independent multi-link suspension,,,285/40ZR 21,315/35ZR 21,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,340PS@5300-6400,450Nm@1340-5300,Digital,Digital,Yes,Yes,5,Leather,Automatic,2895 mm,ZR 21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,Unknown,Yes,With Remote,625,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Digital,Automatic,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Yes,"Normal, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,2105 kg,"Driver pelvic airbag, Driver curtain airbag, Rear passenger curtain airbags, Rear passenger center airbag, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Driver head airbag, Drive side airbag, Front passenger curtain airbag",Yes,Yes,Yes,Yes,10.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Unknown,Unknown,6.0
